entity_id,farm_name,normalized_name,entity_type,identity_decision,state,county_equivalent,city,postal_code,address_internal,public_location_classification,latitude,longitude,products,business_types,phone_internal,email_internal,contact_visibility,website_url,facebook_url,instagram_url,tiktok_url,on_farm_sales,farmers_market_sales,online_sales,local_delivery,u_pick,wholesale,farm_to_school,source_observation_count,source_observation_ids,source_names,source_urls,evidence_grades,last_retrieved,canonical_record_ids,canonical_match_status,promotion_status,promotion_blockers,notes
TN-44DD132DA1,The Winery at Seven Springs Farm,the winery at seven springs farm,farm,unique_source_name_reviewed,TN,Union,Maynardville,37807,1474 Highway 61 E,public_business_address_reviewed_for_future_reduced_precision,,,Agriculture Festivals; Farm Tours; Fruit Wine; Hard Cider; Red Wine; Sparkling Wine; White Wine; Wine Grapes; Special Event Venue,Pick Tennessee Products member,865-745-2902,nikki@winerysevenspringsfarm.com,internal_until_public_use_review,http://www.winerysevenspringsfarm.com/,https://www.facebook.com/theWineryatsevenspringsfarm/,,,True,False,False,False,False,False,False,1,tnobs_c06b35c2f749908447d5,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.8985.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-3C508BA69B,Union County Farmers Market,union county farmers market,farm,unique_source_name_reviewed,TN,Union,Maynardville,37807,115 Durham Drive,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,865-803-0281,unionfmkt@gmail.com,internal_until_public_use_review,https://www.unioncofarmersmarket.com/,https://www.facebook.com/UnionCountyFarmersMarket/,https://www.instagram.com/unioncofarmersmarket/,,False,False,False,False,False,False,False,1,tnobs_ee31b6420ccd2b775852,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.2961.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing,Fields selected by evidence grade; every source observation remains separately auditable.
TN-3FA044A712,Whites Nursery,whites nursery,farm,unique_source_name_reviewed,TN,Union,Maynardville,37807,902 Raccoon Valley Road,public_business_address_reviewed_for_future_reduced_precision,,,Farm Tours; Perennial Grower; Retail Nursery Grower; Woody Ornamental Grower; Other,Pick Tennessee Products member,865-591-6774,whitesnursery@comcast.net,internal_until_public_use_review,http://www.brianwhitesnursery.com,,,,True,False,False,False,False,False,False,1,tnobs_48177f61d3115251ff81,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.3299.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-2F1666D081,Lavender Gardens at WoodHaven,lavender gardens at woodhaven,farm,unique_source_name_reviewed,TN,Van Buren,Spencer,38585,1249 Gulf Road,public_business_address_reviewed_for_future_reduced_precision,,,Agriculture Festivals; On Farm Lodging; You pick Other; Specialty Store; Special Event Venue,Pick Tennessee Products member,615-496-1848,cladkins2@gmail.com,internal_until_public_use_review,http://www.lavendergardenstn.com,https://www.facebook.com/profile.php?id=100090674419035,http://www.instagram.com/lavendergardens_woodhaven,,True,False,False,False,True,False,False,1,tnobs_59f0a5a6128b44e86a69,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.26091.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-5C3B8D543F,Long Branch Lakes & Equestrian Center,long branch lakes and equestrian center,producer_requires_type_review,unique_source_name_reviewed,TN,Van Buren,Spencer,38585,434 Singleton Road,public_business_address_reviewed_for_future_reduced_precision,,,Entertainment and Education; Equine Services; Overnight Stabling; Show and Sales Facilities; Trails,Pick Tennessee Products member,866-615-6616,,internal_until_public_use_review,http://www.lbl-equestriancenter.com,,,,True,False,False,False,False,False,False,1,tnobs_7b00e373b35db4cc1dd6,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.2912.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-388DFFEE3E,Mountain Farm Beef Company,mountain farm beef,farm,unique_source_name_reviewed,TN,Van Buren,Spencer Tn,38585,,public_business_address_reviewed_for_future_reduced_precision,,,Custom Beef; Retail Beef,Pick Tennessee Products member,931-235-6424,mountainfarmbeefco@gmail.com,internal_until_public_use_review,https://www.mountainfarmbeef.com,https://www.facebook.com/mtnfarmbeef,,,True,False,False,False,False,False,False,1,tnobs_bde84378018ae30a12b1,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.19452.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-0D4602A87B,Van Buren County Chamber of Commerce,van buren county chamber of commerce,producer_requires_type_review,unique_source_name_reviewed,TN,Van Buren,Spencer,38585,PO Box 814,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,931-510-2430,vbchamber2024@gmail.com,internal_until_public_use_review,https://www.vanburen-spencerchamberofcommerce.org/,https://www.facebook.com/share/16Teo1ALqD/?mibextid=wwXIfr,https://www.instagram.com/visitvanburen?igsh=cjF4MXRwd281ZW81&utm_source=qr,,False,True,False,False,False,False,False,1,tnobs_07190ae792c3a6d13ae1,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27711.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-B3F8A59600,Van Buren County Farmers Market,van buren county farmers market,producer_requires_type_review,unique_source_name_reviewed,TN,Van Buren,Spencer,38585,500 College Street,public_business_address_reviewed_for_future_reduced_precision,,,,Pick Tennessee Products member,931-510-2430,vbchamber2024@gmail.com,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,tnobs_9b8f2c4ebe6881109adf,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.17643.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-2267878703,Barton Creek Farms,barton creek farms,farm,unique_source_name_reviewed,TN,Warren,Rock Island,38581,5726 East Green Hill Road,public_business_address_reviewed_for_future_reduced_precision,,,Custom Pork; Retail Beef,Pick Tennessee Products member,931-686-3326,jjducks@benlomand.net,internal_until_public_use_review,,,,,False,False,False,False,False,True,False,1,tnobs_184583b91c37499b0d20,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.2624.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-F9021EF5E3,Bonnie Blue Inn Bed & Breakfast,bonnie blue inn bed and breakfast,producer_requires_type_review,unique_source_name_reviewed,TN,Warren,Mcminnville,37110,2317 Old Smithville Road,public_business_address_reviewed_for_future_reduced_precision,,,On Farm Lodging; Jams Jellies and Spreads; Apples; Blueberries; Watermelons; Cucumbers; Pumpkins; Squash Summer; Tomatoes; Special Event Venue,Pick Tennessee Products member,931-815-3838,rebecca@bonnieblueinn.com,internal_until_public_use_review,http://www.bonnieblueinn.com,https://www.facebook.com/bonnieblueinn/,,,False,False,False,False,False,False,False,1,tnobs_5379f01241cf42f59c94,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.1859.html,B,2026-07-16,,new_state_candidate,research_or_qa_queue,directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
TN-F57A238C22,Boyd & Boyd Nursery,boyd and boyd nursery,farm,unique_source_name_reviewed,TN,Warren,Mcminnville,37110,7960 Smithville Hwy,public_business_address_reviewed_for_future_reduced_precision,,,Retail Nursery Grower; Wholesale Nursery Grower; Woody Ornamental Grower,Pick Tennessee Products member,931-934-2613,boydandboydnursery@gmail.com,internal_until_public_use_review,http://www.boydandboydnursery.com,https://www.facebook.com/Boyd-Boyd-Nursery-173740399308374/,,,False,False,False,False,False,True,False,1,tnobs_7afe33b012e22f5c67d8,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.15386.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-FB8D44387C,Casey Family Farm,casey family farm,farm,unique_source_name_reviewed,TN,Warren,Morrison,37357,15 Rolling Stone Lane,public_business_address_reviewed_for_future_reduced_precision,,,Milk,Pick Tennessee Products member,931-635-3031,lcasey@blomand.net,internal_until_public_use_review,http://www.caseyfamilyfarm.com,,,,True,False,False,False,False,False,False,1,tnobs_67eb61fec83d2cd10a44,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.3383.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-8F254507ED,Cedarwood Nursery & Pumpkin Patch,cedarwood nursery and pumpkin patch,farm,unique_source_name_reviewed,TN,Warren,Mcminnville,37110,2900 Old Nashville Highway,public_business_address_reviewed_for_future_reduced_precision,,,Corn and Hay Mazes; Farm Animals for petting; Hay Rides; Pumpkin Patches; Mums; Retail Nursery Grower; Perennial Grower; Pumpkins; Corn Stalks; Gourds; Straw Bales; Special Event Venue; Weddings; Other,Pick Tennessee Products member,931-939-3960,cedarwood@benlomand.net%20,internal_until_public_use_review,http://www.cedarwoodfarmstn.com,https://www.facebook.com/cedarwoodfarmstn,https://www.instagram.com/cedarwoodpumpkinpatch/,,True,False,False,False,True,False,False,1,tnobs_30d17fcb0d566bdbdf1e,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.2152.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-3724DAE9EA,Crossroads Farm and Nursery,crossroads farm and nursery,farm,unique_source_name_reviewed,TN,Warren,Mcminnville,37110,480 Spencer Rd.,public_business_address_reviewed_for_future_reduced_precision,,,Farm Tours; Annual Grower; Retail Nursery Grower; Native Plants; Nut Fruit Trees; Perennial Grower; Wholesale Nursery Grower; Woody Ornamental Grower,Pick Tennessee Products member,931-668-9557,crossroadsfn@gmail.com,internal_until_public_use_review,https://crossroadsfarmandnursery.com/,https://www.facebook.com/p/Crossroads-Farm-And-Nursery-61555770388987/,,,False,False,False,False,False,True,False,1,tnobs_ac40796194891f2d2b7c,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27589.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-21570571E9,Daylily Nursery,daylily nursery,farm,merged_exact_name_reviewed,TN,Warren,Rock Island,38581,471 Mud Creek Road,public_business_address_reviewed_for_future_reduced_precision,,,Perennial Grower; Retail Nursery Grower; Wholesale Nursery Grower; Native Plants; Decoration; Dried Herb and Flower Arrangements; Other; Waxed amaryllis; preserved flowers; Specialty Store,Pick Tennessee Products member,931-686-5459,daylilynsy@benlomand.net,internal_until_public_use_review,https://www.daylilynursery.com/product-category/featured-products/,https://www.facebook.com/p/Daylily-Nursery-100064864065149/,https://www.instagram.com/daylilynursery/,,True,True,False,False,False,True,False,2,tnobs_d603511d8ce9414320f8 | tnobs_3f92ca29e7ecd1d50bd4,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.1812.html | https://www.picktnproducts.org/picktn-producers/picktn-listing.27646.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-8ADCD36E6C,Four Oaks Alpaca Farm,four oaks alpaca farm,farm,unique_source_name_reviewed,TN,Warren,Mcminnville,37110,1630 Pleasant Hill Road,public_business_address_reviewed_for_future_reduced_precision,,,Wool Fiber Yarn,Pick Tennessee Products member,931-939-5803,tmsm@blomand.net,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,tnobs_b5589e8aa1a64f8b75f4,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.2628.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
TN-B066C28C8B,Gannon Family Growers,gannon family growers,farm,unique_source_name_reviewed,TN,Warren,Mcminnville,37110,,public_business_address_reviewed_for_future_reduced_precision,,,Watermelons; Beans; Cabbage; Carrots; Collards; Cucumbers; Eggplant; Herbs; Lettuce; Mustard Greens; Okra; Onions; Peas; Peppers; Pumpkins; Radishes; Spinach; Squash Summer; Squash Winter; Tomatoes; Turnip Greens; Turnips,Pick Tennessee Products member,615-439-8458,gannonfamilygrowers@gmail.com,internal_until_public_use_review,http://gannonfamilygrowers.weebly.com,https://www.facebook.com/gannonfamilygrowers,,,False,True,False,False,False,True,False,1,tnobs_c6eaa33201598f0fa4d3,Tennessee Department of Agriculture — Pick Tennessee Products directory,https://www.picktnproducts.org/picktn-producers/picktn-listing.27904.html,B,2026-07-16,,new_state_candidate,promotion_eligible_reviewed,,Fields selected by evidence grade; every source observation remains separately auditable.
